trait_name,temp,trait,genus,species,trait_def,citation,data_source,notes
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.059
lf,27.5,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.061
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.062
lf,27.5,13,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.063
lf,27.5,14,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.064
lf,27.5,15,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.066
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.067
lf,27.5,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.068
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.070
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.071
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.072
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.074
lf,27.5,18,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.076
lf,27.5,14,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.077
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.078
lf,27.5,26,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.079
lf,27.5,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.080
lf,27.5,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.081
lf,27.5,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.086
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.087
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.092
lf,23.75,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.093
lf,23.75,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.094
lf,23.75,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.095
lf,23.75,21,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.096
lf,23.75,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.097
lf,23.75,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.099
lf,23.75,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.100
lf,23.75,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.101
lf,23.75,18,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.102
lf,23.75,14,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.103
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.104
lf,23.75,27,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.105a
lf,23.75,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.105b
lf,23.75,21,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.106
lf,23.75,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.107
lf,23.75,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.109
lf,23.75,22,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.110a
lf,23.75,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.110b
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.111
lf,23.75,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.112
lf,23.75,19,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.113
lf,23.75,15,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.114
lf,23.75,23,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.116
lf,23.75,16,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.117
lf,23.75,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.118
lf,23.75,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.119
lf,23.75,13,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.120
lf,23.75,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.122
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.123
lf,23.75,14,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.124
lf,23.75,15,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.126
lf,23.75,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.128
lf,23.75,24,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.129
lf,23.75,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.130
lf,17.12,45,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.131
lf,17.12,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.132
lf,17.12,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.133
lf,17.12,34,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.134
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.136
lf,17.12,29,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.137
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.138
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.139
lf,17.12,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.141
lf,17.12,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.142
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.143
lf,17.12,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.146
lf,17.12,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.147
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.148
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.150
lf,13.35,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.151
lf,13.35,39,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.154
lf,13.35,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.155b
lf,13.35,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.156
lf,13.35,29,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.157
lf,13.35,20,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.158
lf,13.35,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.159
lf,13.35,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.160
lf,13.35,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.161
lf,13.35,37,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.162
lf,13.35,14,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.163
lf,13.35,29,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.165a
lf,13.35,47,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.167
lf,13.35,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.168
lf,13.35,35,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.170A
lf,13.35,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,POW_POW.02.170B
lf,27.5,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.052
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.053
lf,27.5,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.056
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.058
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.059
lf,27.5,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.060
lf,27.5,15,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.061
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.062
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.063
lf,27.5,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.071
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.073
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.074
lf,27.5,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.076
lf,27.5,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.077
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.078
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.079
lf,27.5,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.080
lf,27.5,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.081
lf,27.5,15,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.082
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.083
lf,27.5,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.084
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.087
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.088
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.090
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.091
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.092
lf,23.75,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.093
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.094
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.096
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.097
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.098
lf,23.75,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.099
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.101
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.103
lf,23.75,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.106
lf,23.75,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.107
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.108
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.110
lf,23.75,19,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.111
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.112
lf,23.75,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.113
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.114
lf,23.75,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.116
lf,23.75,14,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.117
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.118
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.119
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.120
lf,23.75,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.121
lf,23.75,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.122
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.123
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.124
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.125
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.127
lf,23.75,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.128
lf,23.75,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.129
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.131
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.132
lf,17.12,21,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.133
lf,17.12,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.134
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.135
lf,17.12,25,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.136
lf,17.12,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.137
lf,17.12,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.138
lf,17.12,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.139
lf,17.12,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.141
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.142
lf,17.12,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.143
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.144
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.145
lf,17.12,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.146
lf,17.12,35,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.148
lf,17.12,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.150
lf,13.35,34,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.152
lf,13.35,11,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.153
lf,13.35,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.156
lf,13.35,15,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.157
lf,13.35,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.158
lf,13.35,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.159
lf,13.35,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.160a
lf,13.35,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.160d
lf,13.35,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.161
lf,13.35,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.162
lf,13.35,11,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.163
lf,13.35,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.164
lf,13.35,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.165
lf,13.35,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.166
lf,13.35,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.167
lf,13.35,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.168
lf,13.35,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PAR_Par.07.169
lf,27.5,9,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.052
lf,27.5,12,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.053
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.054
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.055
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.056
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.057
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.058
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.059
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.060a
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.060b
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.061
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.066
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.067
lf,27.5,0,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.068
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.071
lf,27.5,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.072
lf,27.5,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.073
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.076
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.082
lf,27.5,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.083
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.084
lf,27.5,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.085a
lf,27.5,19,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.086
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.088
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.089
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.090b
lf,27.5,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.090c
lf,23.75,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.092
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.093
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.101
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.102
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.103
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.104
lf,23.75,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.107
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.108
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.109
lf,23.75,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.110a
lf,23.75,29,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.110c
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.111
lf,23.75,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.112
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.113
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.114
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.116
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.117
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.118
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.119
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.120
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.121
lf,23.75,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.122
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.123
lf,23.75,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.124
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.125
lf,23.75,0,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.126
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.127
lf,23.75,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.128
lf,23.75,1,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.129
lf,23.75,10,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.130
lf,17.12,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.131
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.132
lf,17.12,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.133
lf,17.12,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.136
lf,17.12,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.138
lf,17.12,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.139
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.140
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.141
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.142
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.143
lf,17.12,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.144
lf,17.12,2,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.145
lf,17.12,3,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.146
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.147
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.148
lf,17.12,6,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.149
lf,17.12,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.150a
lf,17.12,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.150b
lf,13.35,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.151
lf,13.35,11,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.152
lf,13.35,12,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.153
lf,13.35,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.154
lf,13.35,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.155
lf,13.35,14,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.156
lf,13.35,4,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.157
lf,13.35,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.158
lf,13.35,8,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.162
lf,13.35,11,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.164
lf,13.35,7,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.167
lf,13.35,23,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.168
lf,13.35,22,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.169
lf,13.35,5,aedes,sierrensis,days,Couper_2024_ProcBiolSci,raw data,PLA_PLA.01.170
